x1,y
66479,7500
66480,9490
66481,2890
66482,3999
66483,7950
66484,6000
66485,4499
66486,6900
66487,5490
66488,18250
66489,1800
66490,7500
66491,1350
66492,1200
66493,2000
66494,6290
66495,10199
66496,4400
66497,5299
66498,1800
66499,21450
66500,7999
66501,3450
66502,10090
66503,9999
66504,1549
66505,9500
66506,8000
66507,4900
66508,12700
66509,13000
66510,2700
66511,2700
66512,5490
66513,10500
66514,6590
66515,13999
66516,9800
66517,4700
66518,1800
66519,3700
66520,2300
66521,3000
66522,3249
66523,2599
66524,1800
66525,8490
66526,5700
66527,3500
66528,7000
66529,2999
66530,10900
66531,19880
66532,16499
66533,11500
66534,4700
66535,11500
66536,11500
66537,4250
66538,2000
66539,23900
66540,1200
66541,12500
66542,1845
66543,2990
66544,13690
66545,5290
66546,30330
66547,12900
66548,2790
66549,1990
66550,11850
66551,4500
66552,2990
66553,9800
66554,13499
66555,7600
66556,1600
66557,8250
66558,1900
66559,14700
66560,4490
66561,6500
66562,4799
66563,1750
66564,10700
66565,18500
66566,13900
66567,5900
66568,8699
66569,4400
66570,2850
66571,31500
66572,2300
66573,3600
66574,2000
66575,12500
66576,5950
66577,2000
66578,4899
66579,1400
66580,22500
66581,4800
66582,12999
66583,3800
66584,7800
66585,3100
66586,2390
66587,5699
66588,4990
66589,8500
66590,5000
66591,12000
66592,1900
66593,12000
66594,2500
66595,4700
66596,2000
66597,2500
66598,1990
66599,6599
66600,13000
66601,3299
66602,3250
66603,2500
66604,3000
66605,9500
66606,3999
66607,11999
66608,25795
66609,1499
66610,10499
66611,1150
66612,2790
66613,1100
66614,1999
66615,2499
66616,8500
66617,2600
66618,1850
66619,14150
66620,9000
66621,11900
66622,1199
66623,2350
66624,2450
66625,7500
66626,5600
66627,5000
66628,6100
66629,7990
66630,5900
66631,3300
66632,9500
66633,10999
66634,6000
66635,1100
66636,1800
66637,7750
66638,4100
66639,1499
66640,10499
66641,2150
66642,3900
66643,6500
66644,3999
66645,32500
66646,14990
66647,11600
66648,5290
66649,2850
66650,3000
66651,1650
66652,1250
66653,7800
66654,4499
66655,3750
66656,1850
66657,15390
66658,25500
66659,11900
66660,5999
66661,1650
66662,4900
66663,6000
66664,2500
66665,3999
66666,5990
66667,27900
66668,27999
66669,2999
66670,1499
66671,6999
66672,2450
66673,22490
66674,1600
66675,8500
66676,3500
66677,5300
66678,3500
66679,5790
66680,4590
66681,13350
66682,6990
66683,6000
66684,11900
66685,8700
66686,4200
66687,2200
66688,8900
66689,2300
66690,4599
66691,1299
66692,20400
66693,1150
66694,2750
66695,18700
66696,3500
66697,9999
66698,5600
66699,4500
66700,2499
66701,17500
66702,6500
66703,2500
66704,3699
66705,5899
66706,4500
66707,4899
66708,3700
66709,6550
66710,3750
66711,1250
66712,8490
66713,2100
66714,26500
66715,2890
66716,8490
66717,3350
66718,1500
66719,1699
66720,11250
66721,9100
66722,24890
66723,1699
66724,3900
66725,5850
66726,35500
66727,26900
66728,5699
66729,1950
66730,1200
66731,4200
66732,12000
66733,5000
66734,1700
66735,3900
66736,8100
66737,1300
66738,3900
66739,7990
66740,8200
66741,11500
66742,2500
66743,1800
66744,18900
66745,12690
66746,3800
66747,8980
66748,10500
66749,10800
66750,7800
66751,9990
66752,2300
66753,1200
66754,12250
66755,1400
66756,2250
66757,3900
66758,14990
66759,14990
66760,3900
66761,5600
66762,17900
66763,3900
66764,5950
66765,4300
66766,2900
66767,35000
66768,14990
66769,10900
66770,2000
66771,7900
66772,13000
66773,11000
66774,14500
66775,2555
66776,7997
66777,19900
66778,2200
66779,6000
66780,2200
66781,1700
66782,19000
66783,15800
66784,2000
66785,1990
66786,1300
66787,6500
66788,1290
66789,2690
66790,2399
66791,2100
66792,7500
66793,2850
66794,36500
66795,1600
66796,27499
66797,2100
66798,5495
66799,10990
66800,13850
66801,7500
66802,9500
66803,2900
66804,2200
66805,4699
66806,23950
66807,11500
66808,8500
66809,5390
66810,5800
66811,5999
66812,8499
66813,5999
66814,2999
66815,4999
66816,1299
66817,7950
66818,26750
66819,3100
66820,2450
66821,2990
66822,8500
66823,6500
66824,5850
66825,2950
66826,6770
66827,9650
66828,10999
66829,5100
66830,10900
66831,11500
66832,1999
66833,4950
66834,3490
66835,15750
66836,6500
66837,3900
66838,2800
66839,1295
66840,8999
66841,4100
66842,2750
66843,2150
66844,3500
66845,1700
66846,3850
66847,3900
66848,2200
66849,6900
66850,16750
66851,8500
66852,31500
66853,8899
66854,1999
66855,15999
66856,5000
66857,2100
66858,4999
66859,2800
66860,2499
66861,2500
66862,10900
66863,2498
66864,4950
66865,3500
66866,5600
66867,13999
66868,23500
66869,2090
66870,8900
66871,10250
66872,6200
66873,10990
66874,19900
66875,13900
66876,3000
66877,6500
66878,5000
66879,1600
66880,1590
66881,4800
66882,5050
66883,4500
66884,4950
66885,1430
66886,18800
66887,2400
66888,6700
66889,13950
66890,6950
66891,4500
66892,19999
66893,11000
66894,13899
66895,1900
66896,21800
66897,17950
66898,4500
66899,13750
66900,2400
66901,3200
66902,2900
66903,2200
66904,16350
66905,11999
66906,8200
66907,9500
66908,17000
66909,1200
66910,3100
66911,4000
66912,6600
66913,7800
66914,2990
66915,7900
66916,13000
66917,7555
66918,15999
66919,3200
66920,3900
66921,4500
66922,3199
66923,10999
66924,33000
66925,10200
66926,16999
66927,5500
66928,3999
66929,4300
66930,12500
66931,4500
66932,17500
66933,27990
66934,1200
66935,6899
66936,8000
66937,2000
66938,1550
66939,6000
66940,4700
66941,5359
66942,3790
66943,8950
66944,7499
66945,17990
66946,4550
66947,15750
66948,2149
66949,4999
66950,2500
66951,2650
66952,8699
66953,4500
66954,18500
66955,4900
66956,1999
66957,7500
66958,3599
66959,2950
66960,2450
66961,4799
66962,29990
66963,5500
66964,1399
66965,6900
66966,6500
66967,8990
66968,19699
66969,2599
66970,1390
66971,8400
66972,8900
66973,1400
66974,5499
66975,5750
66976,5800
66977,19500
66978,3400
66979,2000
66980,20999
66981,32390
66982,34900
66983,3350
66984,3500
66985,9990
66986,1950
66987,9110
66988,2450
66989,3250
66990,2650
66991,1200
66992,17800
66993,2300
66994,3980
66995,19490
66996,7777
66997,2999
66998,16900
66999,3300
67000,18500
67001,9900
67002,3390
67003,6999
67004,6000
67005,6990
67006,12350
67007,2250
67008,2400
67009,7899
67010,19700
67011,3750
67012,1700
67013,2000
67014,4250
67015,3400
67016,7950
67017,5409
67018,1600
67019,5950
67020,2100
67021,33900
67022,1200
67023,15500
67024,1100
67025,33490
67026,6250
67027,3890
67028,1200
67029,1900
67030,1500
67031,24999
67032,3300
67033,5500
67034,11400
67035,2300
67036,7299
67037,1450
67038,6990
67039,7990
67040,5000
67041,3100
67042,16222
67043,2800
67044,10500
67045,12299
67046,2250
67047,1700
67048,24490
67049,4850
67050,4699
67051,7850
67052,2999
67053,12500
67054,1300
67055,4500
67056,11900
67057,2390
67058,7990
67059,20900
67060,3250
67061,3000
67062,2500
67063,7000
67064,18790
67065,11200
67066,7000
67067,1200
67068,3400
67069,3500
67070,3050
67071,2100
67072,2600
67073,1800
67074,10280
67075,12450
67076,2100
67077,5999
67078,1999
67079,28000
67080,14500
67081,2300
67082,22399
67083,5300
67084,13500
67085,3600
67086,5700
67087,3200
67088,3999
67089,7600
67090,6490
67091,3499
67092,3000
67093,3000
67094,30000
67095,25000
67096,17998
67097,7950
67098,1400
67099,2550
67100,5900
67101,6150
67102,10599
67103,9800
67104,2100
67105,6000
67106,3500
67107,1855
67108,3949
67109,9900
67110,15500
67111,1999
67112,2500
67113,6000
67114,4000
67115,3490
67116,1700
67117,1990
67118,2600
67119,2950
67120,11200
67121,14500
67122,1500
67123,8200
67124,2600
67125,3500
67126,15200
67127,11500
67128,9250
67129,7995
67130,18999
67131,9100
67132,9190
67133,2499
67134,19990
67135,1250
67136,16500
67137,3500
67138,4200
67139,2500
67140,1680
67141,16500
67142,1200
67143,9400
67144,2400
67145,6900
67146,2400
67147,11800
67148,3800
67149,8400
67150,2800
67151,3600
67152,4250
67153,19900
67154,3800
67155,10200
67156,3990
67157,2900
67158,4290
67159,2100
67160,3700
67161,2150
67162,5300
67163,7777
67164,3370
67165,8250
67166,13100
67167,2000
67168,15400
67169,15450
67170,7150
67171,2350
67172,3600
67173,9500
67174,10500
67175,15300
67176,4800
67177,11111
67178,2650
67179,6990
67180,13900
67181,4484
67182,22150
67183,9000
67184,4950
67185,2300
67186,4800
67187,11800
67188,3650
67189,1900
67190,5400
67191,4999
67192,2100
67193,7999
67194,3650
67195,6100
67196,13750
67197,11500
67198,2550
67199,15400
67200,13000
67201,2800
67202,4000
67203,8950
67204,1699
67205,1300
67206,1500
67207,3259
67208,6000
67209,7990
67210,1690
67211,4250
67212,3199
67213,8299
67214,8880
67215,2850
67216,2900
67217,10300
67218,7499
67219,5450
67220,4999
67221,2250
67222,2600
67223,19500
67224,2500
67225,9300
67226,19000
67227,1800
67228,17900
67229,2500
67230,2990
67231,5899
67232,12995
67233,6200
67234,3500
67235,2399
67236,1100
67237,4999
67238,10500
67239,9500
67240,5900
67241,5000
67242,7950
67243,1550
67244,20500
67245,6900
67246,6350
67247,10900
67248,12799
67249,27990
67250,2222
67251,10900
67252,10499
67253,9950
67254,12900
67255,2999
67256,1999
67257,15900
67258,9899
67259,11580
67260,9500
67261,10000
67262,1799
67263,11900
67264,2999
67265,2290
67266,4100
67267,8900
67268,12490
67269,2799
67270,6900
67271,1699
67272,14990
67273,1500
67274,3000
67275,5250
67276,3100
67277,12999
67278,9990
67279,3400
67280,2000
67281,9800
67282,5200
67283,2995
67284,15900
67285,13490
67286,3500
67287,18999
67288,2650
67289,4490
67290,13900
67291,3690
67292,8900
67293,1200
67294,1600
67295,1650
67296,8290
67297,4700
67298,2699
67299,2000
67300,20900
67301,4350
67302,19200
67303,2450
67304,1600
67305,3200
67306,1650
67307,1200
67308,11700
67309,23950
67310,3300
67311,1300
67312,5800
67313,6500
67314,24900
67315,2900
67316,6900
67317,14900
67318,4490
67319,19990
67320,2200
67321,8000
67322,8880
67323,4290
67324,3200
67325,9999
67326,12750
67327,6200
67328,3400
67329,6500
67330,14500
67331,7399
67332,11111
67333,9750
67334,1950
67335,3900
67336,1700
67337,37500
67338,19250
67339,3880
67340,4299
67341,9900
67342,1300
67343,1200
67344,4900
67345,7500
67346,8499
67347,5500
67348,14500
67349,14000
67350,19800
67351,7690
67352,26899
67353,13200
67354,6900
67355,8999
67356,9950
67357,7900
67358,1299
67359,7750
67360,12250
67361,6900
67362,12900
67363,8800
67364,3199
67365,5999
67366,8290
67367,16000
67368,13900
67369,9499
67370,23750
67371,3500
67372,2300
67373,18900
67374,2250
67375,2399
67376,2900
67377,1200
67378,2450
67379,5500
67380,8499
67381,11499
67382,14995
67383,25800
67384,3300
67385,9600
67386,7550
67387,12999
67388,2150
67389,7500
67390,1500
67391,7000
67392,27900
67393,4000
67394,2550
67395,10500
67396,13990
67397,15500
67398,4399
67399,12500
67400,8850
67401,1390
67402,4250
67403,7900
67404,8499
67405,5800
67406,1450
67407,1450
67408,2650
67409,2200
67410,8990
67411,27500
67412,12500
67413,3680
67414,8500
67415,23500
67416,1800
67417,3999
67418,20950
67419,2200
67420,11500
67421,2100
67422,1300
67423,11200
67424,1600
67425,2650
67426,8000
67427,4600
67428,10500
67429,6900
67430,5400
67431,5990
67432,6200
67433,2380
67434,3333
67435,4000
67436,1350
67437,2400
67438,5149
67439,3100
67440,15000
67441,1999
67442,8899
67443,1850
67444,2000
67445,4500
67446,6300
67447,1950
67448,3000
67449,18900
67450,4444
67451,9800
67452,18900
67453,4990
67454,17800
67455,8300
67456,3600
67457,14800
67458,3650
67459,14650
67460,8750
67461,10500
67462,3000
67463,3899
67464,7800
67465,10790
67466,8675
67467,4100
67468,7999
67469,10800
67470,12500
67471,27300
67472,3980
67473,3200
67474,1500
67475,4595
67476,3400
67477,2800
67478,1450
67479,1300
67480,1850
67481,6499
67482,18500
67483,1100
67484,11499
67485,2650
67486,10250
67487,3990
67488,15990
67489,26800
67490,1750
67491,3500
67492,11990
67493,5500
67494,7500
67495,7499
67496,1950
67497,1800
67498,4250
67499,18950
67500,18000
67501,3000
67502,7199
67503,2500
67504,2499
67505,30500
67506,5300
67507,8399
67508,3250
67509,9500
67510,2999
67511,12800
67512,2780
67513,15000
67514,6600
67515,8900
67516,25900
67517,4998
67518,4250
67519,31950
67520,13200
67521,11500
67522,13500
67523,14000
67524,4600
67525,27990
67526,10499
67527,35190
67528,1600
67529,3560
67530,1200
67531,4150
67532,7800
67533,20700
67534,10990
67535,6750
67536,6900
67537,1200
67538,2300
67539,22800
67540,17500
67541,17350
67542,7899
67543,6900
67544,4950
67545,7350
67546,2700
67547,2500
67548,1390
67549,5800
67550,13890
67551,8500
67552,8900
67553,3000
67554,7300
67555,6890
67556,7500
67557,15950
67558,11800
67559,5999
67560,4950
67561,13800
67562,25500
67563,8990
67564,10499
67565,2200
67566,3700
67567,38500
67568,5500
67569,2000
67570,1870
67571,1800
67572,3500
67573,6499
67574,7100
67575,10650
67576,2900
67577,13500
67578,2649
67579,7999
67580,7700
67581,4455
67582,1800
67583,2950
67584,5999
67585,8500
67586,4799
67587,6900
67588,10000
67589,4000
67590,3499
67591,2100
67592,25000
67593,2500
67594,3500
67595,4300
67596,1950
67597,4599
67598,3490
67599,8900
67600,25850
67601,2399
67602,1700
67603,4500
67604,12590
67605,3850
67606,3500
67607,20000
67608,2900
67609,2000
67610,20499
67611,1500
67612,12300
67613,7500
67614,1800
67615,2000
67616,4250
67617,2400
67618,14500
67619,3000
67620,18000
67621,5900
67622,1400
67623,1200
67624,25000
67625,8500
67626,1250
67627,1450
67628,4900
67629,21200
67630,1700
67631,2199
67632,4650
67633,3500
67634,4850
67635,1400
67636,32100
67637,16999
67638,2399
67639,9999
67640,8000
67641,1100
67642,6799
67643,12000
67644,5000
67645,9000
67646,4599
67647,2550
67648,3800
67649,13000
67650,3000
67651,10999
67652,2400
67653,6500
67654,7800
67655,1699
67656,3450
67657,2300
67658,1750
67659,4999
67660,12600
67661,4850
67662,13400
67663,3000
67664,17500
67665,2750
67666,2300
67667,3940
67668,4950
67669,25650
67670,2800
67671,8900
67672,11000
67673,2900
67674,12900
67675,7999
67676,18450
67677,4990
67678,2200
67679,7900
67680,3990
67681,11900
67682,2600
67683,8200
67684,5600
67685,3050
67686,9499
67687,2990
67688,31900
67689,9999
67690,13500
67691,5800
67692,1370
67693,8333
67694,4250
67695,3500
67696,19000
67697,5700
67698,1300
67699,2999
67700,3599
67701,1499
67702,2999
67703,1100
67704,11900
67705,3750
67706,9700
67707,6999
67708,10480
67709,14800
67710,3299
67711,4750
67712,1250
67713,5400
67714,7800
67715,4550
67716,5499
67717,2999
67718,5950
67719,6400
67720,4550
67721,1300
67722,1550
67723,13500
67724,4000
67725,8800
67726,12150
67727,2490
67728,2849
67729,2900
67730,5499
67731,16450
67732,10900
67733,9500
67734,7250
67735,6900
67736,9500
67737,2500
67738,12000
67739,1200
67740,3200
67741,1450
67742,2850
67743,1250
67744,2950
67745,1200
67746,6050
67747,2400
67748,2150
67749,12500
67750,5999
67751,1500
67752,1990
67753,2200
67754,1200
67755,2500
67756,10399
67757,14499
67758,6900
67759,19900
67760,2700
67761,9800
67762,5900
67763,8500
67764,5999
67765,7900
67766,4099
67767,3900
67768,5000
67769,6290
67770,2450
67771,14900
67772,2290
67773,1799
67774,12995
67775,1950
67776,13000
67777,8700
67778,14600
67779,4700
67780,1900
67781,3990
67782,5500
67783,3990
67784,6500
67785,1250
67786,5800
67787,1380
67788,2899
67789,3500
67790,2400
67791,11500
67792,9150
67793,4790
67794,8650
67795,12150
67796,1500
67797,3200
67798,2150
67799,2900
67800,5999
67801,9990
67802,9800
67803,11900
67804,24500
67805,18900
67806,2200
67807,1400
67808,10900
67809,4000
67810,1650
67811,1500
67812,13500
67813,4200
67814,5950
67815,2700
67816,16500
67817,22500
67818,12500
67819,12949
